,OBJECTID,link_4,link_3,link_2,hyperlink,projectno,year,GlobalID,Shape__Area,Shape__Length,EditYr,Edited,Link1True,Link2True,Link3True,Link4True
460,461,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455640.pdf,C455640,2017.0,{B252F72B-BAAA-45A2-AC2F-6761DC9D6C2B},65099.421879999994,2341.6076,2017.0,YES,False,NoLink,NoLink,NoLink
461,462,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C312310.pdf,C312310,2012.0,{4A3B5222-2734-4DC4-89E3-B35AF3E5384B},693691.6484,3530.62665,2017.0,YES,True,NoLink,NoLink,NoLink
462,463,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329132.pdf,C329132,2014.0,{8F66109C-890D-482E-9FC2-C6ACEFEDCBE9},12575.79297,585.7797527,2018.0,YES,True,NoLink,NoLink,NoLink
463,464,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329132.pdf,C329132,2014.0,{FCFAF1F1-AA77-4D03-80BF-C0224E5884FB},17289.40625,875.7631825999999,2018.0,YES,True,NoLink,NoLink,NoLink
464,465,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329132.pdf,C329132,2014.0,{D5E96EAE-633D-436D-8FA9-C0778C04EE51},5637.464844,461.2981023,2018.0,YES,True,NoLink,NoLink,NoLink
465,466,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329151.pdf,C329151,2017.0,{19253B2E-5FED-4959-8237-23B8909C62C4},1006923.516,4346.294174000001,2018.0,YES,True,NoLink,NoLink,NoLink
466,467,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329151A.pdf,C329151,2017.0,{D53F88A7-298D-4963-B6BE-F3B9C4F04EE4},118614.5313,1499.628103,2018.0,YES,True,NoLink,NoLink,NoLink
467,468,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329149A.pdf,C329149,2016.0,{20560C05-59E1-4B5F-A2A0-D759AFA819CC},6401.242188,344.7453512,2017.0,YES,False,NoLink,NoLink,NoLink
468,469,,,,,C455640,2017.0,{5D7190AC-D5A9-4B95-8927-C61B09E17DC5},5334.902344,362.55690810000004,2018.0,YES,NoLink,NoLink,NoLink,NoLink
469,470,,,,,C39010,1993.0,{B79C4D1A-5CD2-40A5-8234-ED7689C98908},1473.2109380000002,191.0617458,2018.0,YES,NoLink,NoLink,NoLink,NoLink
470,471,,,,,C39010,1993.0,{27D9D047-5F59-44E6-ABFF-9B86895E240E},17647.15234,753.166667,2018.0,YES,NoLink,NoLink,NoLink,NoLink
471,472,,,,,C455640,2017.0,{2B2604F3-A866-4C3E-BB13-0031B708F325},327.0390625,78.71973345,2018.0,YES,NoLink,NoLink,NoLink,NoLink
472,473,,,,,C455640,2017.0,{F24A6923-A377-43C6-A78F-1E8BCD929B51},487.1875,89.90442932,2018.0,YES,NoLink,NoLink,NoLink,NoLink
473,474,,,,,C455640,2017.0,{C04AB1AA-A078-4B53-92EE-1335FB08E657},2408.5859379999997,322.2024987,2018.0,YES,NoLink,NoLink,NoLink,NoLink
474,475,,,,,c260,,{51CFC73A-D8D0-4798-B773-444F95931561},7485.832031,439.0255805,,NO,NoLink,NoLink,NoLink,NoLink
475,476,,,,,1000980,2018.0,{FA29A79E-9578-4ECA-A9FA-B00A73B0CA33},686236.5156,3989.3148479999995,,NO,NoLink,NoLink,NoLink,NoLink
476,477,,,,,1001039,2018.0,{B6FAC8EC-D5AE-4B24-AF9A-CC20859DEBB8},958435.2891,5523.221774000001,,NO,NoLink,NoLink,NoLink,NoLink
477,478,,,,,1000668,2018.0,{C8014D69-2292-40D4-9A6F-499F53C6CD8A},971890.043,3860.953988,,NO,NoLink,NoLink,NoLink,NoLink
478,479,,,,,1001173 (PARK BLVD),2018.0,{F275D982-1256-4CBD-8055-FF3697FAB5AA},47585.15625,1778.336304,,NO,NoLink,NoLink,NoLink,NoLink
479,480,,,,,1001173 (TRESTLE GLEN),2018.0,{2DE24D8A-EB9B-4D5B-8321-AE0FA1DB5A43},8244.214844,544.3941794,,NO,NoLink,NoLink,NoLink,NoLink
480,481,,,,,1001375,2017.0,{786DF65C-117C-4D32-928A-DAA5EA2EF4E2},299728.9648,2223.3602579999997,,NO,NoLink,NoLink,NoLink,NoLink
481,482,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C39110.pdf,C39110,1993.0,{2BF58942-A3A9-4C25-B28C-4867F77F5954},11173.92578,1171.354115,2019.0,YES,True,NoLink,NoLink,NoLink
482,483,,,,,C329128,2015.0,{2B675249-E826-4C09-A8AD-955BAAC5FC6C},39850.78906,2264.844767,2019.0,YES,NoLink,NoLink,NoLink,NoLink
483,484,,,,,C428610,2014.0,{42D47705-3C95-436D-B888-A938EABFA0EE},27297.933589999997,2191.290283,2019.0,YES,NoLink,NoLink,NoLink,NoLink
484,485,,,,https://oakbec.s3.amazonaws.com/Archive/As-Builts/C482950.pdf,C482950,2018.0,{57C1CECA-D3F7-4AE8-8A52-972EEA993ECE},312960.1094,4116.180125,2020.0,YES,True,NoLink,NoLink,NoLink
