OBJECTID,link_4,link_3,link_2,hyperlink,projectno,year,GlobalID,Shape__Area,Shape__Length,EditYr,Edited
423,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016,{DFFD03EF-08A9-4307-841D-D491DF64DE58},2622.722656,382.8675058,2017,YES
424,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016,{124AB93A-1859-4A41-AEED-5ED22F1290FB},3008.140625,371.9694705,2017,YES
425,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016,{711EC0C1-8F58-4F03-ADFE-BFC2CB2D5807},18048.55469,1110.017318,2017,YES
426,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329144.pdf,C329144,2016,{C234AD5F-59CF-416F-80B6-18D169774894},8243.652344,514.6927304,2017,YES
427,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329149.pdf,C329149,2016,{39DA6401-A4DA-41A1-82BE-C3CC2994FA88},429689.3828,2569.004791,2017,YES
428,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C227230.pdf,C227230,2015,{5833192A-18AB-4DBC-B7AC-1B2C473D2855},633746.6914,4380.767048,2017,YES
429,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329147.pdf,C329147,2016,{02AF20FF-B9E2-44F7-B1D5-8CE9A26D4C49},871022.1328,4351.914727,2017,YES
430,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329123.pdf,C329123,2012,{3566D9FE-68E8-4585-A236-EFC09157D1E8},6239.113281,523.3556301,2017,YES
431,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329123.pdf,C329123,2012,{BB9409D4-54DB-442C-A86F-1AF778B0037A},5259.679688,509.0137324,2017,YES
432,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{A931ADE4-ED60-413A-B4C9-FEDFD2EF7618},3010.011719,573.0367528,2017,YES
433,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{1FB57CE2-4D72-46EA-91CB-78D54844328F},7247.382813,804.016539,2017,YES
434,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{DE22CB1A-528D-421E-9F98-548C9D0D930C},11818.56641,999.1129988,2017,YES
435,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{98B1EB89-1503-4BF9-9984-974421B09382},3400.941406,251.4091926,2017,YES
436,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{816FC531-844A-49DD-92FC-C71DF07B1A3F},3421.992188,364.110503,2017,YES
437,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{F81284AC-8D29-4561-8963-2AEBE2F2566A},1652.539063,297.3159365,2017,YES
438,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{C107D4F7-172D-4282-B1AB-8FE1DCF45366},2011.722656,198.9748698,2017,YES
439,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{19B80752-90C6-4F33-8895-C429EF48951F},1273.90625,183.7380696,2017,YES
440,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{383D7BA8-2CEC-49DC-BDE6-5B16C87F2181},201.6523438,64.7938748,2017,YES
441,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{3CB21DA0-6850-4890-84DC-AC65A1CDC86F},4002.222656,448.5497959,2017,YES
442,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{AB46F73B-753E-4B07-9743-289AFE028F82},14005.29688,732.5613549,2017,YES
443,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{0B436521-339D-4394-9446-4B332BF34C66},2715.6875,502.5513882,2017,YES
444,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{8F5ED29A-7F92-42BB-A6C2-7D993424B8FA},2818.863281,442.7346483,2017,YES
445,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{D8ADF0CC-B80C-4D8B-8C5A-3D93F93A7BF8},5482.464844,467.6090786,2017,YES
446,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{1515C164-8B60-4BF5-AEE9-8A79CE63AEA9},519.2890625,157.0387658,2017,YES
447,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{9E76FBAE-1825-474F-9054-F15E40C88DBD},1007.820313,171.9517478,2017,YES
448,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455620.pdf,C455620,2016,{3B1FCFA0-D48C-4521-8FA5-B91FA4A4E80F},13132.37891,1016.939486,2017,YES
449,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329142.pdf,C329142,2016,{5ACC48A5-AA9C-4334-AC84-3CBABA4DC1DB},35436.88281,1244.926995,2017,YES
450,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329142.pdf,C329142,2016,{1F7631E0-C0BC-4F1E-9160-07C21CACE162},180550.8789,4940.751071,2017,YES
451,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C461810.pdf,C461810,2014,{F9EC34F4-C00C-42D7-9095-F6FC10BEF447},35450.01953,1570.392065,2017,YES
452,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329121.pdf,C329121,2012,{104F90B6-AA9E-4A8D-9858-17F919CE6E66},8983.152344,766.0195691,2017,YES
453,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329121.pdf,C329121,2012,{6ABF5625-CF4E-4647-BA09-FCCF06369192},1456.335938,213.725276,,NO
454,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329121.pdf,C329121,2012,{1B458C13-5C24-4211-8B67-B1E706B6E6BE},2242.171875,339.4476406,2017,YES
455,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329122.pdf,C329122,2012,{BBB8E8CA-8300-4D07-9794-FB2D229A7836},4785.636719,563.4419961,2017,YES
456,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329122.pdf,C329122,2012,{46E59F13-56DA-4218-8968-1F9A20F66798},9346.882813,710.7255571,2017,YES
457,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455640.pdf,C455640,2017,{325424CD-62F4-4097-AF9D-B31FEA7304BF},2900.488281,282.3121643,2017,YES
458,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455640.pdf,C455640,2017,{D97C1C44-522E-470A-9081-CD896ABD77D7},1210.480469,144.8060031,2017,YES
459,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455640.pdf,C455640,2017,{135C65EF-A3CE-46BE-B75C-B7149D75218A},1776.359375,203.7262345,2017,YES
460,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/.C455640.pdf,C455640,2017,{D595DE91-8ABE-424D-A274-B67042C3EAA7},1441.050781,163.9845306,2017,YES
461,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C455640.pdf,C455640,2017,{B252F72B-BAAA-45A2-AC2F-6761DC9D6C2B},65099.42188,2341.6076,2017,YES
462,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C312310.pdf,C312310,2012,{4A3B5222-2734-4DC4-89E3-B35AF3E5384B},693691.6484,3530.62665,2017,YES
463,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329132.pdf,C329132,2014,{8F66109C-890D-482E-9FC2-C6ACEFEDCBE9},12575.79297,585.7797527,2018,YES
464,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329132.pdf,C329132,2014,{FCFAF1F1-AA77-4D03-80BF-C0224E5884FB},17289.40625,875.7631826,2018,YES
465,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329132.pdf,C329132,2014,{D5E96EAE-633D-436D-8FA9-C0778C04EE51},5637.464844,461.2981023,2018,YES
466,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329151.pdf,C329151,2017,{19253B2E-5FED-4959-8237-23B8909C62C4},1006923.516,4346.294174,2018,YES
467,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329151A.pdf,C329151,2017,{D53F88A7-298D-4963-B6BE-F3B9C4F04EE4},118614.5313,1499.628103,2018,YES
468,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329149A.pdf,C329149,2016,{20560C05-59E1-4B5F-A2A0-D759AFA819CC},6401.242188,344.7453512,2017,YES
469,,,,,C455640,2017,{5D7190AC-D5A9-4B95-8927-C61B09E17DC5},5334.902344,362.5569081,2018,YES
470,,,,,C39010,1993,{B79C4D1A-5CD2-40A5-8234-ED7689C98908},1473.210938,191.0617458,2018,YES
471,,,,,C39010,1993,{27D9D047-5F59-44E6-ABFF-9B86895E240E},17647.15234,753.166667,2018,YES
472,,,,,C455640,2017,{2B2604F3-A866-4C3E-BB13-0031B708F325},327.0390625,78.71973345,2018,YES
473,,,,,C455640,2017,{F24A6923-A377-43C6-A78F-1E8BCD929B51},487.1875,89.90442932,2018,YES
474,,,,,C455640,2017,{C04AB1AA-A078-4B53-92EE-1335FB08E657},2408.585938,322.2024987,2018,YES
475,,,,,c260,,{51CFC73A-D8D0-4798-B773-444F95931561},7485.832031,439.0255805,,NO
476,,,,,1000980,2018,{FA29A79E-9578-4ECA-A9FA-B00A73B0CA33},686236.5156,3989.314848,,NO
477,,,,,1001039,2018,{B6FAC8EC-D5AE-4B24-AF9A-CC20859DEBB8},958435.2891,5523.221774,,NO
478,,,,,1000668,2018,{C8014D69-2292-40D4-9A6F-499F53C6CD8A},971890.043,3860.953988,,NO
479,,,,,1001173 (PARK BLVD),2018,{F275D982-1256-4CBD-8055-FF3697FAB5AA},47585.15625,1778.336304,,NO
480,,,,,1001173 (TRESTLE GLEN),2018,{2DE24D8A-EB9B-4D5B-8321-AE0FA1DB5A43},8244.214844,544.3941794,,NO
481,,,,,1001375,2017,{786DF65C-117C-4D32-928A-DAA5EA2EF4E2},299728.9648,2223.360258,,NO
482,,,,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C39110.pdf,C39110,1993,{2BF58942-A3A9-4C25-B28C-4867F77F5954},11173.92578,1171.354115,2019,YES
483,,,,,C329128,2015,{2B675249-E826-4C09-A8AD-955BAAC5FC6C},39850.78906,2264.844767,2019,YES
484,,,,,C428610,2014,{42D47705-3C95-436D-B888-A938EABFA0EE},27297.93359,2191.290283,2019,YES
485,,,,https://oakbec.s3.amazonaws.com/Archive/As-Builts/C482950.pdf,C482950,2018,{57C1CECA-D3F7-4AE8-8A52-972EEA993ECE},312960.1094,4116.180125,2020,YES
